id,num_samples,path,transcription,raw_transcription,gender,lang_id,language,lang_group_id,phonetic
1502,272640,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/662100602970831094.wav,ainneoin go bhfuil na hoileánraí cósta agus na locha is mó sách mór go deimhin d'aon luamh gheofar taithí dhifriúil i mbáid níos lú na sin nó i gcadhc fiú,"Ainneoin go bhfuil na hoileánraí cósta agus na locha is mó sách mór go deimhin d'aon luamh, gheofar taithí dhifriúil i mbáid níos lú na sin, nó i gcadhc fiú.",1,27,Irish,0,a n̻ʲ o nʲ ɡ ə vˠ i lʲ n̻ˠ ə ɛ l̪ˠ a n̪ˠ ɾˠ iː k oː sˠ t̪ˠ ə ə ɡ ə sˠ n̻ˠ ə l̻ˠ o h ə i sˠ mˠ oː sˠ aː h mˠ oː ɾˠ ɡ ə dʲ e vʲ ə nʲ d̪ˠ iː n̻ˠ l̻ˠ ua vˠ j oː fˠ ə ɾˠ t̪ˠ ai hʲ iː j i fʲ ɾʲ uː lʲ i mˠ aː dʲ nʲ iː sˠ l̻ˠ uː n̻ˠ ə ʃ i nʲ n̻ˠ oː i ɡ eː k fʲ uː
1135,230400,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6621801563510833547.wav,ba é john nixon a chéadléigh an doiciméad seo go poiblí i gclós halla na saoirse ar an 8 iúil,Ba é John Nixon a chéadléigh an doiciméad seo go poiblí i gclós Halla na Saoirse ar an 8 Iúil.,1,27,Irish,0,bˠ ə eː ʤ ʌ n̪ˠ [UNK] ə ç eː d̪ˠ l̠ʲ eː j ə n̻ˠ d̪ˠ o c ə mʲ e d̪ˠ ʃ o ɡ ə pˠ o bʲ lʲ iː i ɡ l̻ˠ oː sˠ h o l̻ˠ ə n̻ˠ ə sˠ iː ɾˠ ʃ ə e ɾʲ ə n̻ˠ [UNK] ʉː l
913,343680,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6627230499762424728.wav,ná níl aon cheanglas ann go gcaithfidh tú uimhir áitiúil a fháil ón bpobal ina gcónaíonn tú is féidir leat nasc idirlín satailíte a fháil i bhfiántas chicken alasca agus uimhir a roghnú a mhaíonn go bhfuil tú in arizona grianmhar,"Ná níl aon cheanglas ann go gcaithfidh tú uimhir áitiúil a fháil ón bpobal ina gcónaíonn tú; is féidir leat nasc Idirlín satailíte a fháil i bhfiántas Chicken, Alasca agus uimhir a roghnú a mhaíonn go bhfuil tú in Arizona grianmhar.",0,27,Irish,0,n̻ˠ aː n̻ʲ iː lʲ eː n̻ˠ ç ʌ ɡ l̪ˠ ə sˠ ə n̻ˠ ɡ ə ɡ a hʲ iː t̪ˠ uː i vʲ ə ɾʲ aː tʲ u lʲ ə aː lʲ oː n̻ˠ bˠ o bˠ ə l̻ˠ i n̻ˠ ə ɡ oː n̻ˠ ia n̻ˠ t̪ˠ uː i sˠ fʲ eː dʲ ə ɾʲ lʲ a t̪ˠ n̻ˠ a sˠ k i dʲ ə ɾˠ lʲ iː nʲ sˠ a t̪ˠ ə lʲ iː tʲ ə ə aː lʲ i vˠ i aː n̻ˠ t̪ˠ ə sˠ [UNK] l̪ˠ ə sˠ k ə ə ɡ ə sˠ i vʲ ə ɾʲ ə ɾˠ au n̻ˠ uː ə vˠ iː n̻ˠ ɡ ə vˠ i lʲ t̪ˠ uː i nʲ ɛ ɾʲ ɪ z ʌ n̪ˠ ə ɟ ɾʲ ia n̻ˠ vˠ ə ɾˠ
1006,241920,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6627843529412622223.wav,i ngach teampall bhíodh clós teampaill ar oscailt agus ansin bhíodh tearmann rúin ann nach dtugtaí cead d'aon duine dul isteach ann ach sagairt,I ngach teampall bhíodh clós teampaill ar oscailt agus ansin bhíodh tearmann rúin ann nach dtugtaí cead d'aon duine dul isteach ann ach sagairt.,0,27,Irish,0,i ŋ a h tʲ a mˠ pˠ ə l̻ˠ vʲ iː uː k l̻ˠ oː sˠ tʲ a mˠ pˠ ə l̻ʲ e ɾʲ o sˠ k ə l̻ʲ tʲ ə ɡ ə sˠ ə n̻ˠ ʃ i nʲ vʲ iː uː tʲ a ɾˠ ə mˠ ə n̻ˠ ɾˠ i nʲ ə n̻ˠ n̻ˠ a h d̪ˠ u ɡ t̪ˠ iː c a d̪ˠ d̪ˠ iː n̻ˠ d̪ˠ i nʲ ə d̪ˠ u l̻ˠ i ʃ tʲ a h ə n̻ˠ a h sˠ a ɡ ə ɾʲ tʲ
5,524160,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6650450414544318626.wav,de réir tuairiscí ó na meáin áitiúla d'iompaigh feithicil tine an aerfoirt bunoscionn agus í i mbun freagartha,De réir tuairiscí ó na meáin áitiúla d'iompaigh feithicil tine an aerfoirt bunoscionn agus í i mbun freagartha.,1,27,Irish,0,d̪ˠ e ɾˠ eː ɾʲ t̪ˠ ua ɾʲ i ʃ c iː oː n̻ˠ ə mʲ aː nʲ aː tʲ uː l̻ˠ ə dʲ i mˠ pˠ iː fʲ ai hʲ ə c ə lʲ tʲ i nʲ iː ə n̻ˠ eː ɾˠ fˠ ə ɾˠ tʲ bˠ u n̻ˠ ə sˠ c u n̻ˠ ə ɡ ə sˠ iː i mˠ u n̻ˠ fʲ ɾʲ i ɡ ə ɾ̥ˠ ə
1382,511680,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6651547020252885042.wav,dé luain d'fhógair sara danius rúnaí buan choiste litríochta nobel in acadamh na sualainne go poiblí le linn clár raidió ar sveriges radio sa tsualainn go raibh an coiste nach raibh in ann teagmháil dhíreach a dhéanamh le bob dylan faoi dhuais nobel sa litríocht 2016 a bhuachan tar éis éirí as a chuid iarrachtaí chun teacht air,"Dé Luain, d’fhógair Sara Danius, rúnaí buan Choiste Litríochta Nobel in Acadamh na Sualainne, go poiblí le linn clár raidió ar Sveriges Radio sa tSualainn, go raibh an coiste, nach raibh in ann teagmháil dhíreach a dhéanamh le Bob Dylan faoi Dhuais Nobel sa Litríocht 2016 a bhuachan. tar éis éirí as a chuid iarrachtaí chun teacht air.",0,27,Irish,0,dʲ eː l̪ˠ ua n̠ʲ d̪ˠ oː ɡ ə ɾʲ sˠ ɾˠ a d̪ˠ ɤ sˠ ɾˠ uː n̻ˠ iː bˠ ua n̻ˠ x o ʃ tʲ ə lʲ i tʲ ɾʲ ia ɾˠ t̪ˠ ə n̪ˠ ʌ pˠ l̪ˠ i nʲ a k ə d̪ˠ uː n̻ˠ ə sˠ ua l̪ˠ ɪ n̠ʲ ɛ ɡ ə pˠ o bʲ lʲ iː lʲ e lʲ i n̻ʲ k l̻ˠ aː ɾˠ ɾˠ a dʲ i o e ɾʲ ɕ vʲ ɾˠ ɟ ə ɕ ɾˠ ʌ sˠ ə ʧ sˠ ua l̪ˠ ɪ n̠ʲ ɡ ə ɾˠ oː vˠ ə n̻ˠ k o ʃ tʲ ə n̻ˠ a h ɾˠ oː vˠ i nʲ ə n̻ˠ tʲ a ɡ vˠ a lʲ j iː ɾʲ a h ə j eː n̻ˠ uː lʲ e bˠ o bˠ [UNK] fˠ iː ɣ ua ʃ n̪ˠ ʌ pˠ l̪ˠ sˠ ə l̻ʲ i tʲ ɾʲ iː a x t̪ˠ [UNK] ə vˠ ua h ə n̻ˠ t̪ˠ a ɾˠ eː ʃ iː ɾʲ iː a sˠ ə x i dʲ ia ɾˠ ə ɾˠ t̪ˠ iː x u n̻ˠ tʲ a x t̪ˠ e ɾʲ
14,216000,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/665877520938088370.wav,ghnóthaigh ​​nadal 88% de na pointí ag an líon sa chluiche agus bhuaigh sé 76 pointe ar a chéad fhreastal,Ghnóthaigh ​​Nadal 88% de na pointí ag an líon sa chluiche agus bhuaigh sé 76 pointe ar a chéad fhreastal.,1,27,Irish,0,ɣ ɾˠ oː h i j [UNK] [UNK] d̪ˠ e n̻ˠ ə pˠ o nʲ tʲ iː e ɟ ə n̻ˠ l̻ʲ iː n̻ˠ sˠ ə x l̻ˠ i hʲ ə ə ɡ ə sˠ vˠ ua iː ʃ eː [UNK] pˠ o n̻ʲ tʲ ə e ɾʲ ə ç eː d̪ˠ ɾʲ a sˠ t̪ˠ ə l̻ˠ
1130,192000,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6660144868004065036.wav,bíonn comhghaol diúltach idir síocháin inmheánach an duine agus an méid teannais atá i gcorp agus spiorad an duine sin,Bíonn comhghaol diúltach idir síocháin inmheánach an duine agus an méid teannais atá i gcorp agus spiorad an duine sin.,0,27,Irish,0,bʲ iː n̻ˠ k oː ɣ iː l̻ˠ dʲ uː l̻ˠ t̪ˠ a h i dʲ ə ɾʲ ʃ iː h a nʲ i nʲ vʲ aː n̻ˠ a h ə n̻ˠ d̪ˠ i nʲ ə ə ɡ ə sˠ ə n̻ˠ mʲ eː dʲ tʲ a n̻ˠ ə ʃ ə t̪ˠ aː i ɡ o ɾˠ pˠ ə ɡ ə sˠ sˠ pʲ i ɾˠ ə d̪ˠ ə n̻ˠ d̪ˠ i nʲ ə ʃ i nʲ
1071,142080,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6663268651187433848.wav,mar gheall ar smachtbhannaí idirnáisiúnta ní féidir aerárthaí nua a cheannach,"Mar gheall ar smachtbhannaí idirnáisiúnta, ní féidir aerárthaí nua a cheannach.",0,27,Irish,0,mˠ a ɾˠ j a l̻ˠ e ɾʲ sˠ mˠ a ɾˠ t̪ˠ vˠ ə n̻ˠ iː i dʲ ə ɾʲ n̻ˠ aː ʃ u n̻ˠ t̪ˠ ə n̻ʲ iː fʲ eː dʲ ə ɾʲ eː ɾˠ aː ɾ̥ˠ iː n̻ˠ ua ə ç a n̻ˠ a h
286,128640,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6673270095625993743.wav,tá moill curtha ag an laitvia agus an tslóvaic ar an phróiseas le dul isteach san acta,Tá moill curtha ag an Laitvia agus an tSlóvaic ar an phróiseas le dul isteach san ACTA.,0,27,Irish,0,t̪ˠ aː mˠ o l̻ʲ k u ɾˠ h ə e ɟ ə n̻ˠ l̪ˠ ɪ ʧ w ia ə ɡ ə sˠ ə n̻ˠ ʧ sˠ l̪ˠ w ɪ c e ɾʲ ə n̻ˠ fˠ ɾˠ oː ʃ ə sˠ lʲ e d̪ˠ u l̻ˠ i ʃ tʲ a h sˠ ə n̻ˠ a k ə t̪ˠ ə
352,196800,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/667785463047652167.wav,teannas dromchla a choimeádann an tsnáthaid chruach ag snámhaíl ar bharr an uisce,Teannas dromchla a choimeádann an tsnáthaid chruach ag snámhaíl ar bharr an uisce.,1,27,Irish,0,tʲ a n̻ˠ ə sˠ d̪ˠ ɾˠ o mˠ x l̻ˠ ə ə x o mʲ aː d̪ˠ ə n̻ˠ ə n̻ˠ t̪ˠ ɾˠ aː h ə dʲ x ɾˠ ua h e ɟ sˠ n̪ˠ æː w iː l̪ˠ e ɾʲ vˠ aː ɾˠ ə n̻ˠ i ʃ c ə
691,187200,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6679448473105909689.wav,is fiú go mór dreapadh suas an cnoc chun iontas a dhéanamh d'atmaisféar gruama an teampaill agus den radharc thar loch tonle sap,Is fiú go mór dreapadh suas an cnoc chun iontas a dhéanamh d'atmaisféar gruama an teampaill agus den radharc thar loch Tonle Sap.,0,27,Irish,0,i sˠ fʲ uː ɡ ə mˠ oː ɾˠ dʲ ɾʲ a pˠ uː sˠ ua sˠ ə n̻ˠ k ɾˠ o k x u n̻ˠ iː n̻ˠ t̪ˠ ə sˠ ə j eː n̻ˠ uː [UNK] ɡ ɾˠ ua mˠ ə ə n̻ˠ tʲ a mˠ pˠ ə l̻ʲ ə ɡ ə sˠ dʲ ə nʲ ɾˠ au ɾˠ k h a ɾˠ l̻ˠ a h t̪ˠ ʌ n̪ˠ l ɛ sˠ pˠ
395,203520,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6682009968020215975.wav,ach fós bhí an cabhlach ríoga i bhfad níos láidre ná cabhlach na gearmáine  kriegsmarine” agus bhí sé ar a chumas aon loingeas ionraidh curtha trasna an mhuir niocht a scriosadh,Ach fós bhí an Cabhlach Ríoga i bhfad níos láidre ná Cabhlach na Gearmáine (“Kriegsmarine”) agus bhí sé ar a chumas aon loingeas ionraidh curtha trasna an Mhuir nIocht a scriosadh.,0,27,Irish,0,a h fˠ oː sˠ vʲ iː ə n̻ˠ k au l̻ˠ a h ɾˠ iː ɡ ə i vˠ a d̪ˠ nʲ iː sˠ l̻ˠ a dʲ ɾʲ ə n̻ˠ aː k au l̻ˠ a h n̻ˠ ə ɟ a ɾˠ ə mˠ æː n̠ʲ ɪ [UNK] ə ɡ ə sˠ vʲ iː ʃ eː e ɾʲ ə x u mˠ ə sˠ eː n̻ˠ l̻ˠ o ɲ ɟ ə sˠ i n̻ˠ ɾˠ iː k u ɾˠ h ə t̪ˠ ɾˠ a sˠ n̻ˠ ə ə n̻ˠ vˠ i ɾʲ n̠ʲ ʌ x t̪ˠ ə ʃ c ɾʲ i sˠ uː
333,115200,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6684112433292447045.wav,ba seó speisialta ón ngrúpa cáiliúil cirque du soleil a chur tús leis an gceiliúradh,Ba seó speisialta ón ngrúpa cáiliúil Cirque du Soleil a chur tús leis an gceiliúradh.,0,27,Irish,0,bˠ ə ʃ oː sˠ pʲ e ʃ ia l̻ˠ t̪ˠ ə oː n̻ˠ ŋ ɾˠ uː pˠ ə k aː lʲ u lʲ [UNK] ʤ ʉː sˠ ʌ ɛ l ə x u ɾˠ t̪ˠ uː sˠ lʲ i ʃ ə n̻ˠ ɟ e lʲ uː ɾˠ uː
946,359040,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6687834935630457486.wav,ba iad uiscebhealaí na rúise a d'úsáid na lochlannaigh chun dul go dtí an mhuir dhubh agus an mhuir chaisp is féidir codanna de na bealaí seo a úsáid fós seiceáil an gá ceadanna speisialta a d'fhéadfadh a bheith deacair a fháil,"Ba iad uiscebhealaí na Rúise a d'úsáid na Lochlannaigh chun dul go dtí an Mhuir Dhubh agus an Mhuir Chaisp. Is féidir codanna de na bealaí seo a úsáid fós. Seiceáil an gá ceadanna speisialta, a d’fhéadfadh a bheith deacair a fháil.",1,27,Irish,0,bˠ ə ia d̪ˠ i ʃ c ə vʲ ə l̻ˠ iː n̻ˠ ə ɾˠ uː ʃ ə ə d̪ˠ uː sˠ a dʲ n̻ˠ ə l̪ˠ ʌ x ə n̪ˠ iː x u n̻ˠ d̪ˠ u l̻ˠ ɡ ə dʲ iː ə n̻ˠ vˠ i ɾʲ ɣ uː ə ɡ ə sˠ ə n̻ˠ vˠ i ɾʲ x ə ɕ pˠ i sˠ fʲ eː dʲ ə ɾʲ k o d̪ˠ ə n̻ˠ ə d̪ˠ e n̻ˠ ə bʲ a l̻ˠ iː ʃ o ə uː sˠ a dʲ fˠ oː sˠ ʃ e c a lʲ ə n̻ˠ ɡ aː c a d̪ˠ ə n̻ˠ ə sˠ pʲ e ʃ ia l̻ˠ t̪ˠ ə ə d̪ˠ eː d̪ˠ uː ə vʲ e hʲ dʲ a k ə ɾʲ ə aː lʲ
2,385920,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6689081718549614198.wav,deir príomhthaighdeoirí gur féidir le seo aimsiú luath d'ailse eitinn hiv agus maláire a chur ar fáil d'othair i dtíortha ísealioncaim áit ar féidir leis an ráta marthanais do thinnis ar nós ailse chíche a bheith ina leath den ráta atá i dtíortha níos saibhre,"Deir príomhthaighdeoirí gur féidir le seo aimsiú luath d'ailse, eitinn, HIV agus maláire a chur ar fáil d'othair i dtíortha ísealioncaim, áit ar féidir leis an ráta marthanais do thinnis ar nós ailse chíche a bheith ina leath den ráta atá i dtíortha níos saibhre.",1,27,Irish,0,dʲ e ɾʲ pˠ ɾˠ iː w ə ai ʤ ɔː ɾʲ iː ɡ ə ɾˠ fʲ eː dʲ ə ɾʲ lʲ e ʃ o a mʲ ʃ uː l̻ˠ ua [UNK] e tʲ ə nʲ w ə ɡ ə sˠ mˠ o l̻ˠ a ɾʲ ə ə x u ɾˠ e ɾʲ fˠ aː lʲ [UNK] i dʲ iː ɾˠ h ə iː ɕ ʌ n̪ˠ x mʲ aː tʲ e ɾʲ fʲ eː dʲ ə ɾʲ lʲ i ʃ ə n̻ˠ ɾˠ aː t̪ˠ ə mˠ a ɾ̥ˠ ə n̻ˠ ə ʃ d̪ˠ ə hʲ i n̻ʲ i ʃ e ɾʲ n̻ˠ oː sˠ o l̻ʲ ʃ ə ç iː ç ə ə vʲ e hʲ i n̻ˠ ə l̻ʲ a h dʲ ə nʲ ɾˠ aː t̪ˠ ə ə t̪ˠ aː i dʲ iː ɾˠ h ə nʲ iː sˠ sˠ a vʲ ɾʲ ə
1122,304320,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6704184998819683432.wav,is minic a chaithfidh oibrithe ceadú a n-oifigeach uachtarach a fháil d'aon chinneadh a dhéanann siad agus bítear ag súil go gcomhlíonfaidh siad orduithe a n-oifigeach uachtarach gan aon agó,"Is minic a chaithfidh oibrithe ceadú a n-oifigeach uachtarach a fháil d'aon chinneadh a dhéanann siad, agus bítear ag súil go gcomhlíonfaidh siad orduithe a n-oifigeach uachtarach gan aon agó.",0,27,Irish,0,i sˠ mʲ i nʲ i c ə x ai ç iː o bʲ ɾʲ ə h ə c a d̪ˠ uː ə n̪ˠ ʌ iː ɟ a x ua x t̪ˠ ə ɾˠ a h ə aː lʲ d̪ˠ iː n̻ˠ ç i n̻ʲ uː ə j eː n̻ˠ ə n̻ˠ ʃ iː d̪ˠ ə ɡ ə sˠ bʲ iː tʲ ə ɾˠ e ɟ sˠ uː lʲ ɡ ə ɡ oː lʲ iː n̻̊ˠ iː ʃ iː d̪ˠ a ɾˠ d̪ˠ ə hʲ ə ə n̪ˠ ʌ iː ɟ a x ua x t̪ˠ ə ɾˠ a h ɡ a n̻ˠ eː n̻ˠ ə ɡ oː
143,257280,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6708775531117652730.wav,rinneadh cinneadh an nba tar éis d'imreoir snagcheoil utah tástáil dearfach don víreas covid-19,Rinneadh cinneadh an NBA tar éis d'imreoir snagcheoil Utah tástáil dearfach don víreas COVID-19.,1,27,Irish,0,ɾˠ i n̻ʲ uː c i n̻ʲ uː ə n̻ˠ ɲ bˠ ə t̪ˠ a ɾˠ eː ʃ dʲ i mʲ ɾʲ o ɾʲ sˠ n̻ˠ a ɟ ç o lʲ ʌ t̪ˠ ə t̪ˠ aː sˠ t̪ˠ a lʲ dʲ a ɾˠ ə fˠ a h d̪ˠ o n̻ˠ vʲ iː ɾʲ ə sˠ [UNK]
8,301440,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6710035649702538825.wav,thosaigh an agóid timpeall 11:00 am na háite utc+1 ar whitehall os comhair na slí isteach i sráid downing street áit chónaithe oifigiúil an phríomh-aire. bhí an tslí isteach faoi chosaint ag póilíní,"Thosaigh an agóid timpeall 11:00 am na háite (UTC+1) ar Whitehall os comhair na slí isteach i Sráid Downing Street, áit chónaithe oifigiúil an Phríomh-Aire. Bhí an tslí isteach faoi chosaint ag póilíní.",0,27,Irish,0,h a sˠ iː ə n̻ˠ a ɡ o dʲ tʲ i mʲ pʲ ə l̻ˠ [UNK] a mˠ n̻ˠ ə h aː tʲ ə [UNK] e ɾʲ [UNK] o sˠ k oː ɾʲ n̻ˠ ə ʃ lʲ iː i ʃ tʲ a h i sˠ ɾˠ aː dʲ [UNK] ɕ ʧ ɾʲ ʧ aː tʲ x oː n̻ˠ ə h ə o fʲ ə ɟ u lʲ ə n̻ˠ fʲ ɾʲ iː vˠ a ɾʲ ə vʲ iː ə n̻ˠ tʲ ʃ uː l̻ˠ i ʃ tʲ a h fˠ iː x a sˠ ə nʲ tʲ e ɟ pˠ oː lʲ iː nʲ iː
147,161280,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6718260139321707308.wav,agus an socrú seo i bhfeidhm d'fhéadfadh an tsaoirse seo teacht chun deiridh,"Agus an socrú seo i bhfeidhm, d'fhéadfadh an tsaoirse seo teacht chun deiridh.",1,27,Irish,0,ə ɡ ə sˠ ə n̻ˠ sˠ o k ɾˠ uː ʃ o i vʲ eː mʲ d̪ˠ eː d̪ˠ uː ə n̻ˠ t̪ˠ iː ɾˠ ʃ ə ʃ o tʲ a x t̪ˠ x u n̻ˠ dʲ e ɾʲ iː
111,514560,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6723308846081775506.wav,déanfaidh stardust curiarracht nua is fearr riamh a bhaint amach as bheith ar an spásárthach is tapa a thuirling chuig an domhan ag sárú na curiarrachta a baineadh amach i mbealtaine 1969 le linn do mhodúl ceannais apollo x a bheith ag filleadh,"Déanfaidh Stardust curiarracht nua is fearr riamh a bhaint amach as bheith ar an spásárthach is tapa a thuirling chuig an Domhan, ag sárú na curiarrachta a baineadh amach i mBealtaine 1969 le linn do mhodúl ceannais Apollo X a bheith ag filleadh.",1,27,Irish,0,dʲ eː n̻ˠ ə sˠ t̪ˠ ə ɾˠ d̪ˠ ɤ ɕ ʧ k u ɾˠ ia ɾˠ a x t̪ˠ n̻ˠ ua i sˠ fʲ aː ɾˠ ɾʲ ia vˠ ə vˠ a nʲ tʲ ə mˠ a h a sˠ vʲ e hʲ e ɾʲ ə n̻ˠ sˠ pˠ aː sˠ aː ɾˠ h ə h i sˠ t̪ˠ a pˠ ə ə h i ɾˠ lʲ i ɲ h i ɟ ə n̻ˠ d̪ˠ au n̻ˠ e ɟ sˠ aː ɾˠ uː n̻ˠ ə k u ɾʲ ia ɾˠ ə ɾˠ t̪ˠ ə ə bˠ a n̻ʲ uː ə mˠ a h i mˠ bˠ ə t̪ˠ ɪ n̠ʲ ɛ [UNK] lʲ e lʲ i n̻ʲ d̪ˠ ə vˠ o d̪ˠ u l̻ˠ c aː n̻ˠ a ʃ a pˠ ʌ l̪ˠ ʌ e k sˠ ə vʲ e hʲ e ɟ fʲ i l̻ʲ uː
224,144000,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6724792906082539026.wav,ciontaíodh blake freisin as iarracht ar chúrsa na córa a shaobhadh,Ciontaíodh Blake freisin as iarracht ar chúrsa na córa a shaobhadh.,1,27,Irish,0,c i n̻ˠ t̪ˠ iː uː [UNK] fʲ ɾʲ e ʃ ə nʲ a sˠ ia ɾˠ a x t̪ˠ e ɾʲ x uː ɾˠ sˠ ə n̻ˠ ə k oː ɾˠ ə ə w ʉː
1133,201600,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/673556253278121593.wav,dúirt urlabhraí medecines sans frontiere richard veerman tá an ráig is measa riamh ag teannadh le hangóla agus tá an scéal an-dona ann i gcónaí a dúirt sé,"Dúirt Urlabhraí Medecines Sans Frontiere Richard Veerman: ""Tá an ráig is measa riamh ag teannadh le hAngóla agus tá an scéal an-dona ann i gcónaí,"" a dúirt sé.",0,27,Irish,0,d̪ˠ uː ɾʲ tʲ u ɾˠ l̻ˠ oː ɾˠ iː mʲ ʤ ɪ c n̠ʲ ɪ ɕ sˠ ɪ n̪ˠ sˠ fˠ ɾˠ ʌ n̪ˠ ɾʲ ɛ ɾˠ ç æː ɾˠ d̪ˠ vʲ ɾˠ mˠ n̪ˠ t̪ˠ aː ə n̻ˠ ɾˠ aː ɟ i sˠ mʲ a sˠ ə ɾʲ ia vˠ e ɟ tʲ a n̻ˠ uː lʲ e ə ŋ oː l̪ˠ ə ə ɡ ə sˠ t̪ˠ aː ə n̻ˠ ʃ c eː l̻ˠ a n̻ˠ d̪ˠ o n̻ˠ ə ə n̻ˠ i ɡ oː n̻ˠ iː ə d̪ˠ uː ɾʲ tʲ ʃ eː
323,129600,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/6740607774349022256.wav,d'fhéadfadh oti na síne na stáit aontaithe a shárú laistigh de fiche bliain,D'fhéadfadh OTI na Síne na Stáit Aontaithe a shárú laistigh de fiche bliain.,0,27,Irish,0,d̪ˠ eː d̪ˠ uː ʧ ɪ n̻ˠ ə ʃ iː nʲ ə n̻ˠ ə sˠ t̪ˠ aː tʲ eː n̪ˠ t̪ˠ ɛ ə h aː ɾˠ uː l̻ˠ a ʃ tʲ iː d̪ˠ e fʲ i ç ə bʲ lʲ ia nʲ
